i,vx,vy
-0.215,0.0455,-0.246
-0.21,0.048,-0.243
-0.2075,0.0475,-0.244
-0.2075,0.0445,-0.247
-0.2085,0.0455,-0.2445
-0.2105,0.048,-0.243
-0.21,0.051,-0.243
-0.2115,0.051,-0.2415
-0.2095,0.051,-0.244
-0.211,0.052,-0.2425
-0.2125,0.049,-0.2445
-0.212,0.0505,-0.245
-0.214,0.053,-0.244
-0.2115,0.0535,-0.2445
-0.2105,0.055,-0.244
-0.2075,0.054,-0.2465
-0.2055,0.052,-0.2455
-0.2075,0.0555,-0.2465
-0.21,0.057,-0.2455
-0.208,0.051,-0.244
-0.2045,0.05,-0.2445
-0.2085,0.053,-0.244
-0.211,0.0525,-0.2465
-0.209,0.051,-0.247
-0.204,0.0525,-0.246
-0.2045,0.056,-0.244
-0.207,0.055,-0.244
-0.2055,0.0575,-0.2425
-0.2095,0.0575,-0.244
-0.212,0.055,-0.2455
-0.209,0.0545,-0.243
-0.2045,0.056,-0.243
-0.202,0.059,-0.245
-0.2055,0.0605,-0.243
-0.2115,0.0565,-0.242
-0.2105,0.055,-0.2435
-0.2065,0.06,-0.2415
-0.205,0.062,-0.243
-0.2035,0.0605,-0.2435
-0.206,0.0575,-0.245
-0.204,0.0595,-0.2455
-0.2005,0.064,-0.242
-0.201,0.063,-0.243
-0.202,0.0625,-0.2445
-0.203,0.063,-0.247
-0.2035,0.0625,-0.2475
-0.207,0.064,-0.245
-0.206,0.064,-0.2445
-0.203,0.0645,-0.245
-0.2015,0.0655,-0.2425
-0.204,0.064,-0.242
-0.2105,0.0605,-0.2445
-0.212,0.0585,-0.244
-0.212,0.059,-0.246
-0.209,0.061,-0.2475
-0.2065,0.062,-0.248
-0.2075,0.0605,-0.251
-0.205,0.06,-0.252
-0.2035,0.0605,-0.252
-0.202,0.06,-0.2535
-0.1995,0.0615,-0.2515
-0.197,0.0625,-0.2495
-0.197,0.0605,-0.249
-0.2005,0.056,-0.248
-0.2035,0.0545,-0.248
-0.2055,0.0565,-0.2495
-0.208,0.059,-0.249
-0.2045,0.059,-0.2485
-0.2015,0.0585,-0.2475
-0.205,0.0595,-0.245
-0.2015,0.0605,-0.2465
-0.202,0.061,-0.2455
-0.203,0.058,-0.245
-0.199,0.058,-0.245
-0.202,0.061,-0.2445
-0.205,0.062,-0.245
-0.203,0.062,-0.245
-0.2015,0.0635,-0.2465
-0.206,0.065,-0.248
-0.202,0.0645,-0.25
-0.197,0.0625,-0.252
-0.197,0.0615,-0.2535
-0.194,0.0625,-0.253
-0.194,0.0645,-0.2505
-0.192,0.068,-0.2515
-0.1915,0.0685,-0.251
-0.1915,0.068,-0.2485
-0.1925,0.0645,-0.249
-0.196,0.062,-0.2505
-0.1995,0.064,-0.2505
-0.2005,0.065,-0.2525
-0.2,0.0615,-0.2535
-0.201,0.061,-0.251
-0.199,0.063,-0.25
-0.2,0.062,-0.251
-0.201,0.063,-0.2525
-0.2005,0.062,-0.254
-0.199,0.062,-0.2555
-0.1975,0.061,-0.255
-0.1965,0.0615,-0.256
-0.197,0.062,-0.2585
-0.2015,0.06,-0.257
-0.1975,0.0625,-0.2565
-0.196,0.066,-0.258
-0.197,0.0665,-0.258
-0.197,0.062,-0.2565
-0.202,0.06,-0.2585
-0.204,0.06,-0.2575
-0.2045,0.0595,-0.256
-0.2045,0.0585,-0.2575
-0.203,0.0595,-0.257
-0.2005,0.0605,-0.258
-0.2035,0.0595,-0.2585
-0.207,0.059,-0.2575
-0.204,0.058,-0.257
-0.202,0.06,-0.26
-0.2045,0.06,-0.2605
-0.203,0.0595,-0.2565
-0.2005,0.061,-0.257
-0.2025,0.0595,-0.259
-0.2,0.0565,-0.259
-0.201,0.0545,-0.2585
-0.2015,0.054,-0.2605
-0.1985,0.0545,-0.263
-0.1995,0.052,-0.2615
-0.2005,0.051,-0.259
-0.2025,0.055,-0.2595
-0.204,0.0525,-0.262
-0.2045,0.051,-0.263
-0.2015,0.0525,-0.26
-0.205,0.0505,-0.2605
-0.2065,0.053,-0.2635
-0.203,0.0535,-0.261
-0.206,0.05,-0.259
-0.2075,0.05,-0.2595
-0.2065,0.0485,-0.259
-0.2045,0.0435,-0.2585
-0.2075,0.0435,-0.2605
-0.21,0.046,-0.2625
-0.208,0.047,-0.263
-0.2055,0.0485,-0.2625
-0.206,0.048,-0.2615
-0.2075,0.048,-0.2605
-0.2035,0.0465,-0.2635
-0.2025,0.046,-0.2655
-0.2045,0.045,-0.263
-0.209,0.0445,-0.262
-0.212,0.044,-0.261
-0.209,0.043,-0.261
-0.209,0.047,-0.26
-0.206,0.0485,-0.262
-0.206,0.0465,-0.264
-0.2105,0.0455,-0.2625
-0.209,0.043,-0.2625
-0.2135,0.0425,-0.2605
-0.212,0.0415,-0.261
-0.208,0.0425,-0.2615
-0.2085,0.042,-0.2615
-0.208,0.041,-0.262
-0.209,0.047,-0.2605
-0.2065,0.0455,-0.261
-0.2015,0.039,-0.262
-0.1985,0.041,-0.2605
-0.2025,0.042,-0.2605
-0.2065,0.039,-0.261
-0.2145,0.036,-0.261
-0.2165,0.038,-0.2615
-0.211,0.038,-0.261
-0.211,0.036,-0.2625
-0.2095,0.0375,-0.261
-0.2065,0.039,-0.259
-0.2035,0.04,-0.262
-0.205,0.0395,-0.261
-0.21,0.0375,-0.2595
-0.213,0.039,-0.2595
-0.2135,0.04,-0.2615
-0.211,0.037,-0.262
-0.21,0.0365,-0.262
-0.212,0.0355,-0.263
-0.2105,0.0345,-0.2655
-0.207,0.0355,-0.265
-0.2065,0.0345,-0.263
-0.2055,0.0335,-0.263
-0.204,0.033,-0.263
-0.204,0.0355,-0.2635
-0.206,0.0375,-0.264
-0.207,0.0365,-0.264
-0.2095,0.0365,-0.264
-0.209,0.0345,-0.2645
-0.209,0.037,-0.262
-0.211,0.0365,-0.26
-0.21,0.0355,-0.2615
-0.2105,0.0375,-0.2615
-0.2065,0.039,-0.26
-0.2065,0.038,-0.26
-0.2075,0.0375,-0.2605
-0.2025,0.042,-0.2605
-0.2015,0.045,-0.263
-0.2055,0.042,-0.266
-0.2075,0.0385,-0.265
-0.208,0.0375,-0.264
-0.2055,0.0365,-0.266
-0.2005,0.0365,-0.268
-0.201,0.037,-0.268
-0.1985,0.0395,-0.2675
-0.2025,0.039,-0.2655
-0.2085,0.0385,-0.2655
-0.2075,0.0375,-0.2665
-0.2075,0.034,-0.268
-0.2075,0.0365,-0.269
-0.2075,0.037,-0.269
-0.209,0.04,-0.271
-0.208,0.0405,-0.268
-0.209,0.035,-0.266
-0.213,0.0345,-0.2675
-0.212,0.034,-0.269
-0.214,0.0335,-0.2705
-0.217,0.0335,-0.268
-0.215,0.035,-0.267
-0.214,0.035,-0.271
-0.214,0.033,-0.271
-0.216,0.032,-0.2665
-0.2145,0.0335,-0.266
-0.212,0.0355,-0.267
-0.211,0.0345,-0.2675
-0.208,0.036,-0.2675
-0.2095,0.0355,-0.268
-0.2105,0.035,-0.266
-0.211,0.034,-0.265
-0.212,0.0345,-0.2655
-0.2085,0.034,-0.2655
-0.2085,0.031,-0.2645
-0.2075,0.034,-0.263
-0.209,0.0305,-0.2635
-0.213,0.0275,-0.2655
-0.212,0.0295,-0.266
-0.213,0.028,-0.266
-0.2125,0.0295,-0.265
-0.211,0.0295,-0.2635
-0.2105,0.0305,-0.265
-0.208,0.0335,-0.265
-0.21,0.0325,-0.264
-0.212,0.031,-0.2665
-0.209,0.032,-0.2685
-0.209,0.031,-0.269
-0.214,0.03,-0.2675
-0.2145,0.031,-0.267
-0.2135,0.03,-0.2675
-0.2145,0.0315,-0.2685
-0.2155,0.032,-0.269
-0.2155,0.03,-0.267
-0.214,0.0305,-0.267
-0.2125,0.0315,-0.27
-0.213,0.0325,-0.2665
-0.214,0.0315,-0.2645
-0.2145,0.027,-0.269
-0.213,0.025,-0.2685
-0.208,0.0285,-0.2705
-0.205,0.032,-0.272
-0.204,0.0365,-0.272
-0.1995,0.0355,-0.268
-0.197,0.034,-0.2675
-0.1975,0.034,-0.2685
-0.1975,0.033,-0.266
-0.2055,0.0335,-0.27
-0.2085,0.035,-0.2695
-0.2055,0.034,-0.271
-0.206,0.028,-0.271
-0.2095,0.0305,-0.269
-0.211,0.0305,-0.269
-0.2085,0.027,-0.2695
-0.209,0.029,-0.2715
-0.21,0.0285,-0.2715
-0.212,0.026,-0.2715
-0.2145,0.022,-0.2695
-0.214,0.022,-0.2685
-0.2145,0.023,-0.269
-0.2095,0.0245,-0.2695
-0.205,0.026,-0.269
-0.204,0.024,-0.271
-0.2005,0.0245,-0.2695
-0.2045,0.0235,-0.2685
-0.208,0.022,-0.2685
-0.207,0.0235,-0.2665
-0.205,0.022,-0.2675
-0.2015,0.023,-0.2645
-0.2035,0.0235,-0.2645
-0.2035,0.0215,-0.2645
-0.203,0.0235,-0.2605
-0.199,0.026,-0.256
-0.191,0.0315,-0.2545
-0.19,0.034,-0.253
-0.191,0.03,-0.2515
-0.191,0.031,-0.2505
-0.1905,0.0335,-0.252
-0.1875,0.037,-0.2515
-0.187,0.04,-0.2495
-0.1865,0.042,-0.248
-0.186,0.0435,-0.247
-0.1845,0.0465,-0.248
-0.1805,0.051,-0.2475
-0.1755,0.051,-0.248
-0.172,0.0545,-0.247
-0.1735,0.053,-0.25
-0.1715,0.051,-0.2525
-0.1705,0.055,-0.251
-0.1705,0.0565,-0.2525
-0.1705,0.055,-0.2545
-0.177,0.055,-0.254
-0.1785,0.059,-0.252
-0.1755,0.06,-0.252
-0.1735,0.06,-0.2565
-0.1725,0.062,-0.2595
-0.171,0.0645,-0.2615
-0.168,0.067,-0.262
-0.1605,0.07,-0.263
-0.156,0.0725,-0.267
-0.1485,0.0795,-0.2685
-0.1425,0.0865,-0.2715
-0.142,0.088,-0.273
-0.1335,0.0915,-0.2715
-0.1315,0.0935,-0.2715
-0.1305,0.0905,-0.2735
-0.1255,0.09,-0.2745
-0.1255,0.091,-0.274
-0.13,0.09,-0.2715
-0.1375,0.086,-0.273
-0.136,0.079,-0.2785
-0.1415,0.0735,-0.28
-0.1485,0.0715,-0.279
-0.1475,0.071,-0.2785
-0.148,0.067,-0.279
-0.15,0.065,-0.2775
-0.152,0.066,-0.277
-0.1505,0.0685,-0.2785
-0.149,0.066,-0.2745
-0.154,0.059,-0.2705
-0.1585,0.057,-0.271
-0.149,0.061,-0.2705
-0.1425,0.064,-0.2735
-0.1465,0.063,-0.2755
-0.146,0.062,-0.2735
-0.1405,0.0625,-0.2745
-0.1335,0.0645,-0.275
-0.131,0.065,-0.274
-0.1325,0.0675,-0.271
-0.129,0.0715,-0.2675
-0.123,0.074,-0.2625
-0.1225,0.0755,-0.259
-0.12,0.077,-0.2575
-0.1205,0.078,-0.256
-0.128,0.0775,-0.2545
-0.1305,0.0765,-0.2555
-0.133,0.0755,-0.2585
-0.135,0.075,-0.26
-0.1325,0.072,-0.2605
-0.134,0.067,-0.2605
-0.137,0.0665,-0.2605
-0.1425,0.064,-0.262
-0.1475,0.0625,-0.262
-0.154,0.061,-0.259
-0.1605,0.057,-0.2605
-0.164,0.0515,-0.264
-0.173,0.047,-0.265
-0.183,0.0425,-0.266
-0.1915,0.0335,-0.268
-0.195,0.027,-0.2725
-0.199,0.025,-0.275
-0.2045,0.023,-0.2745
-0.21,0.019,-0.275
-0.2145,0.0185,-0.2755
-0.2145,0.0175,-0.2735
-0.2145,0.0145,-0.273
-0.218,0.012,-0.2725
-0.221,0.009,-0.2715
-0.221,0.009,-0.2715
-0.2205,0.0065,-0.27
-0.218,0.004,-0.2725
-0.221,0.0065,-0.2755
-0.2215,0.0065,-0.276
-0.2195,0.0055,-0.275
-0.2205,0.005,-0.2745
-0.218,0.0015,-0.274
-0.218,0.003,-0.2745
-0.218,0.0055,-0.2755
-0.218,0.0045,-0.2735
-0.215,0.005,-0.273
-0.217,0.005,-0.2755
-0.221,0.0095,-0.2755
-0.217,0.015,-0.271
-0.214,0.007,-0.271
-0.217,0.006,-0.272
-0.2195,0.01,-0.272
-0.223,0.0065,-0.2725
-0.232,0.0045,-0.2735
-0.229,0.0055,-0.2735
-0.2235,0.009,-0.274
-0.225,0.0075,-0.2765
-0.222,0.0055,-0.274
-0.2205,0.0075,-0.2715
-0.2215,0.008,-0.271
-0.2255,0.0065,-0.2725
-0.226,0.007,-0.2725
-0.222,0.011,-0.2725
-0.221,0.0085,-0.2735
-0.219,0.0065,-0.269
-0.217,0.009,-0.2675
-0.2195,0.008,-0.269
-0.2215,0.0075,-0.269
-0.221,0.0055,-0.27
-0.223,0.007,-0.2705
-0.2215,0.011,-0.272
-0.224,0.013,-0.2705
-0.2215,0.0185,-0.2645
-0.214,0.025,-0.2595
-0.214,0.0265,-0.2545
-0.211,0.031,-0.2485
-0.2085,0.043,-0.2425
-0.2085,0.0505,-0.2345
-0.214,0.05,-0.2235
-0.216,0.0555,-0.2085
-0.213,0.0655,-0.1945
-0.2075,0.0795,-0.179
-0.2,0.0975,-0.1645
-0.1825,0.1255,-0.1535
-0.1535,0.1695,-0.1395
-0.1295,0.208,-0.129
-0.101,0.25,-0.116
-0.0695,0.3105,-0.101
-0.0425,0.3655,-0.088
-0.0065,0.4275,-0.0755
0.0395,0.4965,-0.062
0.0905,0.5715,-0.0455
0.133,0.643,-0.0365
0.162,0.6895,-0.033
0.186,0.7265,-0.0305
0.204,0.7495,-0.029
0.217,0.767,-0.031
0.23,0.787,-0.0315
0.246,0.812,-0.036
0.253,0.8335,-0.047
0.258,0.847,-0.053
0.2675,0.8715,-0.0595
0.264,0.8935,-0.0685
0.257,0.9095,-0.0795
0.2425,0.9,-0.099
0.2265,0.8725,-0.1135
0.216,0.8495,-0.131
0.195,0.8075,-0.141
0.1655,0.746,-0.145
0.098,0.6415,-0.1625
0.0245,0.5245,-0.1885
-0.0165,0.441,-0.249
-0.055,0.355,-0.31
-0.0995,0.255,-0.348
-0.14,0.146,-0.3855
-0.1715,0.0515,-0.421
-0.199,-0.0395,-0.4555
-0.233,-0.1465,-0.477
-0.2765,-0.2395,-0.4885
-0.3115,-0.303,-0.4935
-0.325,-0.327,-0.4935
-0.324,-0.323,-0.491
-0.322,-0.306,-0.4815
-0.32,-0.2845,-0.4685
-0.3105,-0.263,-0.455
-0.3015,-0.2435,-0.4405
-0.3015,-0.2305,-0.429
-0.302,-0.2135,-0.4175
-0.3025,-0.198,-0.4005
-0.3,-0.183,-0.3835
-0.296,-0.1665,-0.369
-0.2865,-0.1455,-0.358
-0.2825,-0.1335,-0.3515
-0.2915,-0.1275,-0.344
-0.2885,-0.1135,-0.337
-0.28,-0.102,-0.3275
-0.2655,-0.083,-0.317
-0.252,-0.063,-0.307
-0.246,-0.0485,-0.3
-0.243,-0.0375,-0.2945
-0.24,-0.0305,-0.289
-0.232,-0.02,-0.288
-0.226,-0.008,-0.283
-0.218,-0.0005,-0.28
-0.211,0.002,-0.2795
-0.2105,0.001,-0.2775
-0.2135,0.002,-0.2785
-0.2165,0.008,-0.2735
-0.2165,0.0105,-0.27
-0.212,0.014,-0.2695
-0.206,0.0175,-0.2675
-0.2065,0.017,-0.2675
-0.2105,0.0145,-0.2675
-0.211,0.0115,-0.266
-0.208,0.0125,-0.266
-0.2065,0.018,-0.266
-0.204,0.018,-0.2665
-0.207,0.016,-0.268
-0.21,0.0155,-0.27
-0.2075,0.015,-0.2685
-0.2075,0.015,-0.266
-0.2045,0.0195,-0.265
-0.2045,0.022,-0.2665
-0.2065,0.0195,-0.267
-0.2055,0.0185,-0.2655
-0.203,0.0205,-0.266
-0.2025,0.0215,-0.2655
-0.207,0.023,-0.263
-0.2085,0.0255,-0.2615
-0.207,0.0245,-0.2615
-0.2065,0.0255,-0.2595
-0.2055,0.0255,-0.26
-0.205,0.0255,-0.2605
-0.2065,0.0245,-0.261
-0.208,0.022,-0.26
-0.207,0.026,-0.256
-0.2055,0.026,-0.2575
-0.202,0.0235,-0.2575
-0.2035,0.024,-0.259
-0.205,0.026,-0.261
-0.203,0.026,-0.2585
-0.199,0.0275,-0.259
-0.192,0.0295,-0.2595
-0.1945,0.031,-0.258
-0.197,0.0315,-0.259
-0.1945,0.0295,-0.2585
-0.191,0.032,-0.2555
-0.192,0.0335,-0.2555
-0.1965,0.031,-0.257
-0.1965,0.0335,-0.258
-0.196,0.0355,-0.2605
-0.1945,0.032,-0.259
-0.195,0.0315,-0.26
-0.198,0.0325,-0.261
-0.193,0.034,-0.2585
-0.1905,0.0355,-0.257
-0.1905,0.0375,-0.257
-0.191,0.0385,-0.2565
-0.1935,0.0365,-0.2575
-0.1915,0.0365,-0.258
-0.188,0.0385,-0.2545
-0.185,0.0405,-0.253
-0.1835,0.043,-0.254
-0.183,0.0435,-0.2555
-0.1845,0.0425,-0.254
-0.1845,0.042,-0.2545
-0.1825,0.0405,-0.255
-0.179,0.042,-0.254
-0.1805,0.043,-0.254
-0.1845,0.043,-0.2535
-0.186,0.045,-0.2535
-0.183,0.046,-0.254
-0.1805,0.0475,-0.2535
-0.183,0.0505,-0.253
-0.1835,0.05,-0.2525
-0.1805,0.0505,-0.2525
-0.179,0.0545,-0.253
-0.184,0.056,-0.2535
-0.183,0.054,-0.255
-0.178,0.055,-0.256
-0.179,0.057,-0.2555
-0.1775,0.055,-0.2565
-0.1795,0.056,-0.2555
-0.181,0.0575,-0.256
-0.18,0.0585,-0.258
-0.1805,0.0605,-0.2565
-0.177,0.0595,-0.256
-0.175,0.0585,-0.255
-0.172,0.063,-0.2555
-0.1705,0.0655,-0.258
-0.1695,0.065,-0.259
-0.1715,0.066,-0.259
-0.1765,0.0675,-0.2585
-0.174,0.07,-0.257
-0.1725,0.0685,-0.257
-0.1725,0.0705,-0.2565
-0.1695,0.0745,-0.2555
-0.1665,0.0735,-0.257
-0.164,0.074,-0.2565
-0.1615,0.076,-0.255
-0.157,0.0775,-0.255
-0.1575,0.0795,-0.2565
-0.156,0.085,-0.2575
-0.1525,0.0865,-0.2565
-0.1495,0.0875,-0.257
-0.15,0.0885,-0.2585
-0.1545,0.087,-0.2605
-0.155,0.088,-0.2585
-0.1525,0.0895,-0.256
-0.154,0.0935,-0.258
-0.1555,0.091,-0.2565
-0.153,0.09,-0.256
-0.1505,0.093,-0.2555
-0.1465,0.0955,-0.2565
-0.1465,0.1,-0.2565
-0.143,0.101,-0.257
-0.143,0.1,-0.2585
-0.1445,0.101,-0.255
-0.1375,0.1055,-0.255
-0.1315,0.109,-0.253
-0.127,0.1135,-0.2515
-0.124,0.116,-0.253
-0.1245,0.1135,-0.2525
-0.1265,0.116,-0.2515
-0.1245,0.121,-0.252
-0.1215,0.1245,-0.253
-0.1195,0.1265,-0.2515
-0.1155,0.127,-0.25
-0.1165,0.1275,-0.248
-0.118,0.128,-0.2485
-0.1125,0.1335,-0.25
-0.1125,0.14,-0.2475
-0.1125,0.141,-0.246
-0.109,0.144,-0.245
-0.109,0.1475,-0.2445
-0.109,0.1495,-0.244
-0.1085,0.1535,-0.2405
-0.1055,0.158,-0.2395
-0.101,0.1595,-0.24
-0.094,0.163,-0.239
-0.0915,0.171,-0.237
-0.0875,0.175,-0.2375
-0.0795,0.179,-0.24
-0.08,0.1815,-0.2405
-0.0815,0.1845,-0.2405
-0.0785,0.19,-0.24
-0.072,0.1935,-0.2395
-0.07,0.1965,-0.2385
-0.0705,0.2,-0.2345
-0.0665,0.2095,-0.234
-0.0645,0.2145,-0.233
-0.062,0.2165,-0.232
-0.058,0.22,-0.2305
-0.055,0.225,-0.2275
-0.0505,0.232,-0.2285
-0.0445,0.237,-0.23
-0.043,0.2425,-0.228
-0.0425,0.2455,-0.2265
-0.038,0.253,-0.224
-0.031,0.2615,-0.2215
-0.0235,0.264,-0.2215
-0.0185,0.27,-0.2215
-0.016,0.275,-0.22
-0.016,0.2795,-0.216
-0.0105,0.285,-0.217
-0.007,0.2895,-0.217
-0.0035,0.2925,-0.213
0.0025,0.2965,-0.2115
0.0005,0.303,-0.2085
0.001,0.3055,-0.209
0.0045,0.309,-0.2095
0.0075,0.3155,-0.208
0.0085,0.3215,-0.2075
0.01,0.326,-0.2035
0.017,0.3295,-0.2035
0.0215,0.333,-0.204
0.0265,0.338,-0.203
0.031,0.344,-0.2045
0.033,0.3465,-0.2015
0.037,0.348,-0.198
0.043,0.3525,-0.1975
0.0485,0.358,-0.197
0.049,0.363,-0.1955
0.0485,0.363,-0.193
0.0495,0.365,-0.193
0.0515,0.37,-0.19
0.054,0.3745,-0.1905
0.056,0.376,-0.1915
0.0555,0.375,-0.1895
0.056,0.3765,-0.1915
0.0585,0.3795,-0.19
0.059,0.3835,-0.1885
0.059,0.3855,-0.1875
0.062,0.388,-0.1865
0.063,0.389,-0.188
0.066,0.39,-0.186
0.071,0.3935,-0.185
0.0695,0.394,-0.185
0.068,0.395,-0.184
0.0725,0.396,-0.184
0.076,0.397,-0.183
0.075,0.397,-0.184
0.072,0.395,-0.1825
0.0755,0.395,-0.181
0.0745,0.396,-0.179
0.0745,0.3965,-0.1765
0.076,0.395,-0.1755
0.075,0.3935,-0.175
0.0735,0.3915,-0.1745
0.073,0.393,-0.1725
0.0715,0.394,-0.174
0.0645,0.3875,-0.176
0.061,0.3825,-0.176
0.0575,0.38,-0.176
0.055,0.378,-0.1755
0.0545,0.3735,-0.176
0.0555,0.3685,-0.1765
0.052,0.3655,-0.1785
0.045,0.358,-0.181
0.046,0.352,-0.18
0.0445,0.346,-0.18
0.038,0.341,-0.183
0.0335,0.3365,-0.184
0.025,0.33,-0.1835
0.019,0.324,-0.185
0.017,0.316,-0.188
0.013,0.3085,-0.187
0.0085,0.3015,-0.186
0.0025,0.295,-0.188
-0.002,0.289,-0.1915
-0.007,0.281,-0.191
-0.013,0.274,-0.1905
-0.018,0.2675,-0.1915
-0.021,0.265,-0.194
-0.031,0.2555,-0.1975
-0.045,0.235,-0.199
-0.047,0.2295,-0.2015
-0.0465,0.226,-0.2035
-0.0475,0.217,-0.2055
-0.0515,0.211,-0.205
-0.057,0.2045,-0.207
-0.065,0.195,-0.208
-0.073,0.184,-0.209
-0.0755,0.177,-0.2115
-0.0835,0.1715,-0.211
-0.0885,0.165,-0.213
-0.0905,0.1565,-0.214
-0.0965,0.1505,-0.2145
-0.102,0.1445,-0.217
-0.1055,0.1355,-0.221
-0.109,0.131,-0.2225
-0.1145,0.126,-0.223
-0.119,0.12,-0.225
-0.125,0.113,-0.2265
-0.1265,0.106,-0.2285
-0.1245,0.103,-0.231
-0.129,0.098,-0.2315
-0.1355,0.091,-0.232
-0.1345,0.0875,-0.2365
-0.135,0.0845,-0.2385
-0.1405,0.0785,-0.2395
-0.1435,0.0765,-0.2435
-0.149,0.0735,-0.2465
-0.1485,0.067,-0.2475
-0.1495,0.0635,-0.2475
-0.1545,0.0605,-0.249
-0.1575,0.055,-0.249
-0.1595,0.053,-0.248
-0.158,0.0515,-0.248
-0.1595,0.0485,-0.248
-0.1595,0.045,-0.2485
-0.161,0.041,-0.251
-0.17,0.0385,-0.252
-0.176,0.035,-0.2515
-0.1745,0.0335,-0.2535
-0.168,0.033,-0.253
-0.164,0.0345,-0.2525
-0.1625,0.0325,-0.2545
-0.167,0.029,-0.256
-0.1705,0.0285,-0.2575
-0.1705,0.0265,-0.2585
-0.1695,0.0245,-0.26
-0.17,0.0235,-0.259
-0.174,0.023,-0.259
-0.1745,0.021,-0.2585
-0.1765,0.0195,-0.2605
-0.1765,0.0195,-0.2645
-0.181,0.016,-0.2615
-0.1835,0.0135,-0.2615
-0.18,0.0125,-0.2635
-0.181,0.013,-0.2615
-0.1795,0.015,-0.2605
-0.18,0.0145,-0.2605
-0.1795,0.0125,-0.2615
-0.174,0.0135,-0.2605
-0.1725,0.014,-0.26
-0.174,0.0145,-0.26
-0.173,0.014,-0.26
-0.1725,0.0115,-0.2625
-0.175,0.0105,-0.2635
-0.1795,0.0085,-0.2635
-0.181,0.0075,-0.264
-0.177,0.007,-0.2635
-0.176,0.0075,-0.2635
-0.1745,0.007,-0.267
-0.1735,0.0065,-0.266
-0.173,0.0065,-0.2655
-0.172,0.0055,-0.2645
-0.177,0.004,-0.263
-0.181,0.003,-0.265
-0.1785,0.004,-0.264
-0.178,0.003,-0.2625
-0.181,0.0035,-0.2645
-0.18,0.001,-0.266
-0.1815,-0.0035,-0.266
-0.181,-0.003,-0.269
-0.177,-0.0025,-0.271
-0.18,-0.002,-0.269
-0.179,-0.0035,-0.269
-0.177,-0.0025,-0.269
-0.178,-0.0045,-0.2685
-0.177,-0.004,-0.268
-0.1775,-0.001,-0.267
-0.177,-0.002,-0.267
-0.178,0.0015,-0.268
-0.178,0.0015,-0.27
-0.18,-0.0005,-0.269
